연월,기기ID,가동시간(시간),평균온도(℃),평균압력(bar),에러발생횟수,종합상태
2024-09,EQ0252,500.05,35.2,7.17,1,주의
2024-09,EQ0253,600.86,44.2,2.13,0,정상
2024-09,EQ0254,448.04,21.7,8.43,0,정상
2024-09,EQ0256,559.85,43.3,1.95,3,주의
2024-09,EQ0258,728.94,26.1,6.29,4,정상
2024-09,EQ0262,201.94,51.7,3.19,2,주의
2024-09,EQ0263,604.73,45.9,7.77,2,정상
2024-09,EQ0264,240.95,20.3,1.29,3,정상
2024-09,EQ0266,788.25,56.3,8.41,3,정상
2024-09,EQ0270,220.8,24.2,4.28,0,정상
2024-09,EQ0272,726.15,49.8,7.48,0,정상
2024-09,EQ0273,749.35,27.1,6.21,2,정상
2024-09,EQ0276,488.1,56.1,4.5,3,정상
2024-09,EQ0278,507.75,41.0,9.85,3,정상
2024-09,EQ0279,793.52,43.9,1.36,1,정상
2024-09,EQ0281,618.83,38.2,5.97,3,정상
2024-09,EQ0282,271.51,52.0,9.3,0,정상
2024-09,EQ0284,264.67,42.7,5.36,4,정상
2024-09,EQ0286,227.05,41.1,3.96,4,정상
2024-09,EQ0287,789.43,50.0,4.22,2,주의
2024-09,EQ0288,534.68,21.2,1.44,0,주의
2024-09,EQ0291,496.3,37.6,8.54,0,정상
2024-09,EQ0292,672.29,28.8,5.37,3,경고
2024-09,EQ0293,421.95,32.9,8.98,4,정상
2024-09,EQ0296,709.81,24.2,5.71,2,주의
2024-09,EQ0298,607.18,33.9,1.59,0,주의
2024-10,EQ0001,440.8,38.6,9.4,4,정상
2024-10,EQ0005,524.36,27.6,2.49,1,정상
2024-10,EQ0006,673.09,35.6,1.41,1,주의
2024-10,EQ0010,783.37,48.8,9.41,1,정상
2024-10,EQ0011,730.61,39.1,1.07,0,정상
2024-10,EQ0013,664.93,45.0,3.63,0,정상
2024-10,EQ0016,232.67,39.3,4.65,0,정상
2024-10,EQ0019,630.31,55.8,7.65,0,주의
2024-10,EQ0020,594.2,32.7,5.77,2,정상
2024-10,EQ0022,525.38,26.4,2.74,1,정상
2024-10,EQ0023,492.9,53.7,5.99,2,정상
2024-10,EQ0024,249.65,26.2,6.62,4,정상
2024-10,EQ0028,684.8,30.3,7.71,3,정상
2024-10,EQ0030,538.6,48.1,7.53,3,정상
2024-10,EQ0031,395.21,32.9,4.03,2,정상
2024-10,EQ0032,470.44,28.1,7.05,3,주의
2024-10,EQ0034,250.25,50.4,9.28,1,주의
2024-10,EQ0035,669.97,37.4,8.1,3,정상
2024-10,EQ0036,461.87,50.6,1.12,4,주의
2024-10,EQ0038,435.34,43.5,5.03,4,주의
2024-10,EQ0042,594.6,39.1,3.49,0,정상
2024-10,EQ0044,591.11,39.1,9.69,1,정상
2024-10,EQ0045,505.02,54.2,7.91,2,정상
2024-10,EQ0048,318.58,33.8,4.82,0,정상
2024-10,EQ0050,444.27,26.9,8.6,0,정상
2024-10,EQ0051,409.64,46.9,5.67,4,경고
2024-10,EQ0053,647.39,56.1,5.69,3,정상
2024-10,EQ0059,413.59,50.9,4.07,3,정상
2024-10,EQ0061,765.02,55.5,3.59,1,정상
2024-10,EQ0062,567.77,24.6,7.66,1,정상
2024-10,EQ0063,439.5,60.0,3.35,3,정상
2024-10,EQ0064,771.34,25.1,5.82,3,정상
2024-10,EQ0065,603.8,30.0,7.97,3,정상
2024-10,EQ0068,448.69,54.7,2.93,2,경고
2024-10,EQ0070,715.49,24.9,6.32,1,경고
2024-10,EQ0071,687.95,37.3,6.12,2,정상
2024-10,EQ0072,217.44,30.4,5.91,0,정상
2024-10,EQ0073,789.6,45.9,6.64,1,정상
2024-10,EQ0074,329.6,49.4,4.78,2,주의
2024-10,EQ0080,494.44,45.2,4.81,1,정상
2024-10,EQ0081,450.19,33.1,5.72,2,주의
2024-10,EQ0083,373.05,58.2,8.45,1,경고
2024-10,EQ0084,481.31,33.6,7.01,4,정상
2024-10,EQ0085,452.02,53.6,4.94,3,정상
2024-10,EQ0087,353.53,22.7,7.82,2,정상
2024-10,EQ0088,583.95,24.5,7.26,1,정상
2024-10,EQ0090,508.46,54.5,5.99,4,정상
2024-10,EQ0093,451.27,36.8,7.26,2,주의
2024-10,EQ0094,770.43,55.5,4.18,3,정상
2024-10,EQ0101,776.57,53.8,4.95,3,주의
2024-10,EQ0103,556.19,33.8,5.9,2,정상
2024-10,EQ0105,781.21,27.3,3.48,1,주의
2024-10,EQ0106,610.93,39.8,1.83,3,정상
2024-10,EQ0107,361.17,46.8,4.17,0,정상
2024-10,EQ0109,367.77,48.7,9.05,4,정상
2024-10,EQ0111,270.09,26.2,4.29,3,정상
2024-10,EQ0112,647.13,27.6,7.18,0,정상
2024-10,EQ0115,373.67,25.9,7.3,1,정상
2024-10,EQ0116,286.49,39.0,3.73,0,정상
2024-10,EQ0117,657.69,25.8,8.39,3,경고
2024-10,EQ0121,462.58,32.7,6.67,4,정상
2024-10,EQ0126,640.83,36.1,2.76,4,경고
2024-10,EQ0127,444.05,46.4,7.55,1,정상
2024-10,EQ0128,681.74,37.8,3.47,2,정상
2024-10,EQ0132,753.38,40.3,9.45,0,경고
2024-10,EQ0133,389.37,25.6,7.64,4,정상
2024-10,EQ0134,586.43,52.5,4.64,2,정상
2024-10,EQ0137,230.71,40.5,7.97,0,정상
2024-10,EQ0142,457.46,48.5,7.31,4,정상
2024-10,EQ0143,419.34,20.7,3.3,3,주의
2024-10,EQ0149,440.01,45.9,9.83,2,정상
2024-10,EQ0153,529.66,51.2,9.45,0,정상
2024-10,EQ0156,265.54,34.0,8.98,4,정상
2024-10,EQ0157,438.1,56.1,5.17,4,정상
2024-10,EQ0161,265.55,29.2,6.08,4,정상
2024-10,EQ0163,321.76,39.7,2.15,0,정상
2024-10,EQ0167,370.94,42.4,6.42,1,경고
2024-10,EQ0168,532.35,37.9,6.45,3,정상
2024-10,EQ0169,655.44,20.7,5.02,2,정상
2024-10,EQ0171,748.95,35.5,7.71,0,주의
2024-10,EQ0172,769.2,51.2,5.47,0,정상
2024-10,EQ0175,245.18,43.2,9.44,1,정상
2024-10,EQ0176,229.43,50.2,5.8,0,정상
2024-10,EQ0178,608.22,42.5,9.81,3,정상
2024-10,EQ0180,640.71,44.9,3.73,3,정상
2024-10,EQ0181,406.28,33.0,1.8,4,정상
2024-10,EQ0182,734.74,32.7,4.0,4,정상
2024-10,EQ0183,214.99,29.3,8.01,1,정상
2024-10,EQ0186,600.38,28.3,2.84,1,정상
2024-10,EQ0188,479.84,41.8,6.39,0,정상
2024-10,EQ0191,672.89,46.2,3.57,4,정상
2024-10,EQ0192,671.72,36.3,3.13,2,주의
2024-10,EQ0194,456.31,33.0,6.77,0,정상
2024-10,EQ0197,449.98,27.3,4.73,1,정상
2024-10,EQ0198,659.34,24.1,7.55,0,정상
2024-10,EQ0200,363.43,20.9,3.31,0,정상
2024-10,EQ0201,501.54,21.5,4.55,1,정상
2024-10,EQ0202,318.61,47.8,1.08,0,정상
2024-10,EQ0204,696.65,23.6,2.32,0,주의
2024-10,EQ0207,445.91,35.6,1.22,4,정상
2024-10,EQ0211,369.06,41.2,2.56,3,정상
2024-10,EQ0212,413.36,59.4,1.37,0,정상
2024-10,EQ0213,344.99,22.3,1.36,0,정상
2024-10,EQ0217,706.36,35.2,7.61,3,경고
2024-10,EQ0219,720.66,52.2,9.43,1,정상
2024-10,EQ0225,528.89,52.6,6.29,3,주의
2024-10,EQ0230,544.99,40.7,3.92,4,정상
2024-10,EQ0231,282.39,28.1,4.74,4,주의
2024-10,EQ0232,223.07,39.9,6.66,0,주의
2024-10,EQ0233,373.49,32.3,5.28,0,주의
2024-10,EQ0236,223.12,33.3,9.32,3,정상
2024-10,EQ0237,469.87,43.9,8.86,2,정상
2024-10,EQ0238,585.39,45.8,2.76,3,경고
2024-10,EQ0239,301.62,46.9,1.11,4,주의
2024-10,EQ0240,511.91,23.2,5.37,3,주의
2024-10,EQ0242,791.94,50.8,6.61,1,주의
2024-10,EQ0245,314.98,45.6,9.07,2,정상
2024-10,EQ0246,359.43,59.4,9.15,2,경고
2024-10,EQ0250,381.38,55.5,9.27,4,정상
2024-10,EQ0251,756.64,20.3,5.56,3,정상
2024-10,EQ0252,524.8,58.3,9.38,1,정상
2024-10,EQ0254,739.29,44.1,5.84,2,정상
2024-10,EQ0255,447.44,22.1,1.17,4,정상
2024-10,EQ0256,789.64,32.7,7.65,0,주의
2024-10,EQ0257,249.01,47.1,9.17,2,정상
2024-10,EQ0258,617.38,46.1,7.05,3,주의
2024-10,EQ0259,784.09,40.3,9.19,4,주의
2024-10,EQ0262,207.8,42.3,1.62,0,주의
2024-10,EQ0263,369.87,33.9,9.11,2,주의
2024-10,EQ0264,497.82,53.4,5.03,3,경고
2024-10,EQ0267,353.66,24.9,4.27,1,주의
2024-10,EQ0269,359.64,38.8,5.1,0,경고
2024-10,EQ0270,315.19,60.0,1.68,4,정상
2024-10,EQ0272,474.78,59.7,2.67,0,경고
2024-10,EQ0273,449.9,41.6,8.23,0,주의
2024-10,EQ0274,448.24,29.2,6.13,0,정상
2024-10,EQ0275,561.49,33.8,8.61,2,주의
2024-10,EQ0279,262.67,39.8,4.38,2,주의
2024-10,EQ0281,237.47,56.1,1.43,4,정상
2024-10,EQ0284,561.62,52.1,7.81,4,주의
2024-10,EQ0285,282.72,31.3,9.68,4,정상
2024-10,EQ0286,786.11,24.8,4.6,3,정상
2024-10,EQ0287,656.58,58.2,7.8,1,정상
2024-10,EQ0290,634.9,46.2,5.44,0,정상
2024-10,EQ0292,668.74,20.9,3.98,3,정상
2024-10,EQ0293,608.84,28.5,5.31,1,정상
2024-10,EQ0295,389.26,41.9,1.09,4,정상
2024-10,EQ0296,449.49,32.6,7.51,1,정상
2024-10,EQ0298,703.03,40.0,4.63,4,주의
2024-10,EQ0300,520.09,43.8,2.09,3,주의
2024-11,EQ0001,620.6,42.4,4.03,2,정상
2024-11,EQ0002,702.01,54.6,8.32,2,정상
2024-11,EQ0004,551.52,48.4,1.81,0,정상
2024-11,EQ0005,726.71,39.4,5.09,4,정상
2024-11,EQ0006,704.15,59.1,1.39,2,정상
2024-11,EQ0007,612.27,44.7,4.96,3,정상
2024-11,EQ0008,610.84,24.7,2.78,0,정상
2024-11,EQ0018,203.94,57.9,7.52,0,경고
2024-11,EQ0021,298.55,25.8,2.51,1,정상
2024-11,EQ0023,380.67,26.3,4.9,3,정상
2024-11,EQ0026,576.44,39.7,9.97,1,주의
2024-11,EQ0027,576.96,46.7,8.66,3,정상
2024-11,EQ0029,398.54,21.9,8.52,3,경고
2024-11,EQ0033,418.18,44.5,5.61,3,주의
2024-11,EQ0035,730.02,27.4,1.53,1,정상
2024-11,EQ0036,408.3,51.4,3.73,1,주의
2024-11,EQ0039,589.66,33.8,7.94,2,주의
2024-11,EQ0040,468.43,30.7,4.66,2,경고
2024-11,EQ0041,613.19,40.6,4.08,3,주의
2024-11,EQ0042,710.07,57.0,5.8,3,정상
2024-11,EQ0043,627.41,48.5,5.63,2,정상
2024-11,EQ0045,274.5,57.3,6.46,2,정상
2024-11,EQ0046,296.7,44.3,5.01,4,정상
2024-11,EQ0048,274.46,45.6,2.3,1,경고
2024-11,EQ0049,729.73,51.0,8.93,3,주의
2024-11,EQ0050,354.98,28.6,4.57,4,경고
2024-11,EQ0053,462.36,38.0,7.95,3,주의
2024-11,EQ0057,402.89,47.4,6.04,1,경고
2024-11,EQ0058,239.12,29.9,2.75,2,정상
2024-11,EQ0060,283.58,27.3,3.02,3,정상
2024-11,EQ0061,717.71,45.6,1.08,1,주의
2024-11,EQ0063,264.63,53.4,5.29,3,정상
2024-11,EQ0065,517.5,55.9,2.13,4,정상
2024-11,EQ0067,701.14,59.5,1.09,1,주의
2024-11,EQ0069,730.0,21.3,9.94,0,정상
2024-11,EQ0071,371.87,30.0,6.48,2,정상
2024-11,EQ0077,237.88,30.8,9.32,4,정상
2024-11,EQ0079,588.59,51.9,1.22,3,정상
2024-11,EQ0080,635.39,38.7,8.58,3,경고
2024-11,EQ0081,751.81,29.9,5.78,4,경고
2024-11,EQ0085,646.03,42.9,9.0,3,정상
2024-11,EQ0086,371.59,21.7,5.96,1,경고
2024-11,EQ0088,387.88,54.4,4.96,3,주의
2024-11,EQ0091,386.29,41.2,6.91,3,정상
2024-11,EQ0092,636.12,49.3,6.15,2,주의
2024-11,EQ0096,341.98,46.5,5.29,3,정상
2024-11,EQ0099,209.67,27.3,2.77,4,정상
2024-11,EQ0101,734.14,49.9,3.53,0,정상
2024-11,EQ0102,306.05,56.5,8.91,1,정상
2024-11,EQ0103,684.03,39.3,9.69,4,정상
2024-11,EQ0104,777.53,49.2,4.08,2,경고
2024-11,EQ0105,514.46,53.9,8.44,4,정상
2024-11,EQ0107,499.23,34.5,5.09,4,정상
2024-11,EQ0108,358.86,43.4,2.63,4,정상
2024-11,EQ0110,735.87,25.9,5.21,1,정상
2024-11,EQ0111,789.73,27.1,7.95,4,주의
2024-11,EQ0112,441.6,36.2,4.97,0,정상
2024-11,EQ0113,519.5,59.0,8.77,2,정상
2024-11,EQ0114,538.17,35.7,9.59,0,정상
2024-11,EQ0116,540.82,20.5,9.44,3,정상
2024-11,EQ0118,372.23,44.1,3.21,2,정상
2024-11,EQ0119,294.18,53.3,2.73,0,정상
2024-11,EQ0120,717.01,59.6,3.17,1,정상
2024-11,EQ0122,309.81,50.2,5.01,0,정상
2024-11,EQ0125,519.11,38.5,6.15,4,주의
2024-11,EQ0126,319.7,38.2,8.51,3,정상
2024-11,EQ0128,224.83,56.4,9.32,4,정상
2024-11,EQ0130,248.86,56.5,4.64,2,정상
2024-11,EQ0132,584.7,55.3,6.56,4,정상
2024-11,EQ0134,359.79,50.4,5.55,2,정상
2024-11,EQ0135,411.98,58.0,4.72,1,정상
2024-11,EQ0136,686.33,35.4,9.34,4,정상
2024-11,EQ0138,502.78,51.0,1.61,0,정상
2024-11,EQ0141,314.25,55.5,8.47,1,주의
2024-11,EQ0142,409.15,28.3,7.27,3,정상
2024-11,EQ0147,396.94,48.7,7.81,2,주의
2024-11,EQ0148,686.86,27.8,6.62,4,경고
2024-11,EQ0149,406.79,53.2,5.98,3,정상
2024-11,EQ0150,630.85,28.6,3.69,0,경고
2024-11,EQ0151,717.97,28.9,3.38,0,주의
2024-11,EQ0152,770.58,54.8,8.13,2,주의
2024-11,EQ0153,318.2,58.9,5.92,4,정상
2024-11,EQ0154,435.85,28.8,4.99,3,정상
2024-11,EQ0155,786.87,58.9,4.17,4,정상
2024-11,EQ0156,750.15,59.3,9.14,0,정상
2024-11,EQ0159,412.86,32.6,6.63,4,주의
2024-11,EQ0160,716.33,44.7,6.72,0,정상
2024-11,EQ0165,442.72,58.6,2.32,4,정상
2024-11,EQ0167,359.7,45.7,1.88,1,주의
2024-11,EQ0168,677.01,55.4,2.47,3,주의
2024-11,EQ0170,424.38,50.7,9.33,1,정상
2024-11,EQ0172,472.15,59.8,5.82,0,경고
2024-11,EQ0178,402.73,50.2,7.39,4,정상
2024-11,EQ0179,617.39,54.4,2.22,1,정상
2024-11,EQ0189,241.0,34.9,4.22,1,정상
2024-11,EQ0190,718.49,36.6,5.01,0,경고
2024-11,EQ0192,368.76,30.8,3.07,3,정상
2024-11,EQ0194,771.66,46.2,3.95,0,주의
2024-11,EQ0195,682.07,35.1,1.76,0,정상
2024-11,EQ0196,781.77,56.6,5.45,4,정상
2024-11,EQ0198,531.63,51.6,8.18,0,정상
2024-11,EQ0203,630.36,41.6,7.61,3,정상
2024-11,EQ0204,347.47,35.0,8.7,0,주의
2024-11,EQ0206,432.26,23.9,8.89,4,경고
2024-11,EQ0207,540.35,51.2,4.02,0,정상
2024-11,EQ0208,416.51,34.2,5.26,2,경고
2024-11,EQ0209,489.59,27.7,4.86,4,주의
2024-11,EQ0211,436.1,34.3,1.89,2,정상
2024-11,EQ0213,661.71,42.7,7.71,2,정상
2024-11,EQ0214,443.58,38.6,7.85,4,정상
2024-11,EQ0219,389.09,51.4,4.25,0,정상
2024-11,EQ0220,304.89,29.6,5.64,1,주의
2024-11,EQ0221,243.72,44.3,1.11,1,정상
2024-11,EQ0222,200.4,53.4,7.83,4,정상
2024-11,EQ0224,675.18,29.1,3.98,4,주의
2024-11,EQ0225,333.78,32.4,9.73,1,주의
2024-11,EQ0230,745.46,22.3,1.62,3,정상
2024-11,EQ0231,345.01,49.4,9.37,2,정상
2024-11,EQ0233,354.46,38.0,5.88,0,주의
2024-11,EQ0238,539.57,31.4,5.49,0,정상
2024-11,EQ0239,237.14,43.8,7.11,4,경고
2024-11,EQ0240,549.87,20.4,3.38,3,주의
2024-11,EQ0242,688.62,36.3,2.58,2,주의
2024-11,EQ0243,486.64,46.6,2.52,1,주의
2024-11,EQ0245,360.64,55.5,5.33,1,정상
2024-11,EQ0247,439.99,21.0,7.11,0,정상
2024-11,EQ0255,269.46,30.1,1.22,2,정상
2024-11,EQ0256,242.44,56.1,4.7,1,주의
2024-11,EQ0257,532.59,45.2,8.81,4,정상
2024-11,EQ0260,382.12,41.2,4.11,1,정상
2024-11,EQ0261,697.26,47.2,8.2,4,경고
2024-11,EQ0262,616.42,45.9,4.6,1,정상
2024-11,EQ0263,785.91,56.0,3.7,3,주의
2024-11,EQ0264,349.23,48.4,4.06,2,정상
2024-11,EQ0265,663.76,58.3,9.65,1,정상
2024-11,EQ0268,678.21,29.1,6.9,1,정상
2024-11,EQ0270,704.95,30.5,6.04,1,주의
2024-11,EQ0273,207.05,40.8,4.72,0,정상
2024-11,EQ0275,284.78,34.6,3.72,3,정상
2024-11,EQ0277,291.04,50.8,7.61,1,정상
2024-11,EQ0280,694.3,48.0,8.48,4,정상
2024-11,EQ0281,527.67,48.6,2.02,0,정상
2024-11,EQ0283,726.45,23.1,4.5,0,주의
2024-11,EQ0284,387.96,40.7,4.47,3,정상
2024-11,EQ0286,699.3,28.4,7.11,4,정상
2024-11,EQ0287,629.47,27.8,7.29,0,정상
2024-11,EQ0288,239.25,37.8,1.61,0,정상
2024-11,EQ0291,750.96,21.9,9.08,2,정상
2024-11,EQ0294,299.14,56.8,5.7,3,정상
2024-11,EQ0297,234.89,21.7,1.27,0,정상
2024-12,EQ0001,266.82,41.8,1.12,2,경고
2024-12,EQ0002,795.57,49.3,2.31,2,정상
2024-12,EQ0003,765.49,43.2,2.79,3,정상
2024-12,EQ0005,450.5,29.7,4.09,3,정상
2024-12,EQ0006,206.41,48.2,5.09,0,경고
2024-12,EQ0007,693.02,52.7,2.03,1,경고
2024-12,EQ0008,477.45,59.0,1.32,0,주의
2024-12,EQ0010,442.34,54.6,3.03,0,경고
2024-12,EQ0011,337.62,40.8,7.41,2,정상
2024-12,EQ0012,695.09,48.7,6.99,4,주의
2024-12,EQ0014,650.81,30.0,8.5,4,정상
2024-12,EQ0016,523.79,58.0,4.5,1,정상
2024-12,EQ0020,407.53,30.4,4.2,4,정상
2024-12,EQ0021,515.99,25.3,1.91,4,정상
2024-12,EQ0022,732.72,36.2,5.3,2,정상
2024-12,EQ0023,337.44,49.5,8.44,4,정상
2024-12,EQ0025,693.53,23.5,4.35,4,정상
2024-12,EQ0027,636.72,29.8,4.53,4,정상
2024-12,EQ0028,259.0,56.2,8.45,0,정상
2024-12,EQ0029,558.47,53.8,6.38,0,정상
2024-12,EQ0033,614.48,58.5,1.66,4,정상
2024-12,EQ0034,417.72,42.8,2.8,0,정상
2024-12,EQ0037,268.05,37.5,2.63,1,정상
2024-12,EQ0039,758.06,51.7,5.44,4,정상
2024-12,EQ0040,496.75,57.4,1.08,0,정상
2024-12,EQ0042,399.11,22.9,7.46,3,정상
2024-12,EQ0045,668.1,49.4,7.8,4,정상
2024-12,EQ0046,622.57,47.6,5.64,0,정상
2024-12,EQ0050,203.35,41.4,6.31,4,정상
2024-12,EQ0051,419.12,44.2,9.52,2,정상
2024-12,EQ0053,537.98,58.5,9.03,3,정상
2024-12,EQ0054,599.47,37.5,5.87,4,주의
2024-12,EQ0055,506.19,41.1,9.02,4,정상
2024-12,EQ0060,726.05,27.3,5.64,2,주의
2024-12,EQ0061,405.82,29.0,9.63,4,정상
2024-12,EQ0062,665.1,50.2,5.65,3,정상
2024-12,EQ0063,479.99,42.4,9.32,4,정상
2024-12,EQ0070,295.43,20.9,1.8,0,정상
2024-12,EQ0071,434.99,56.9,4.7,3,정상
2024-12,EQ0077,260.8,55.8,5.91,2,주의
2024-12,EQ0079,607.47,46.6,1.61,4,정상
2024-12,EQ0084,485.79,53.4,8.14,0,정상
2024-12,EQ0087,334.16,30.5,3.55,2,주의
2024-12,EQ0088,414.51,39.8,6.47,1,정상
2024-12,EQ0089,504.44,23.5,6.15,3,정상
2024-12,EQ0091,291.44,56.1,1.34,1,정상
2024-12,EQ0093,758.16,32.4,8.47,3,주의
2024-12,EQ0098,671.59,28.0,6.04,1,정상
2024-12,EQ0099,210.65,47.2,1.65,3,정상
2024-12,EQ0100,749.37,54.0,5.97,3,정상
2024-12,EQ0103,788.79,52.8,3.41,0,정상
2024-12,EQ0104,306.44,23.1,7.39,0,주의
2024-12,EQ0106,575.59,42.1,6.38,3,주의
2024-12,EQ0107,564.22,58.7,7.98,3,정상
2024-12,EQ0114,315.4,32.9,2.55,3,주의
2024-12,EQ0115,529.87,33.8,3.53,1,정상
2024-12,EQ0117,747.07,26.7,1.22,1,정상
2024-12,EQ0121,383.69,59.3,2.0,2,경고
2024-12,EQ0122,692.37,38.3,2.79,4,정상
2024-12,EQ0127,222.33,49.8,9.79,0,정상
2024-12,EQ0129,467.64,52.1,3.23,3,주의
2024-12,EQ0130,561.92,41.8,4.91,2,정상
2024-12,EQ0133,359.16,23.1,7.49,1,정상
2024-12,EQ0134,216.61,22.5,9.78,4,정상
2024-12,EQ0136,253.05,20.6,7.61,1,주의
2024-12,EQ0137,660.64,36.0,9.74,3,정상
2024-12,EQ0138,787.44,47.0,3.4,2,정상
2024-12,EQ0140,791.36,37.0,5.53,1,주의
2024-12,EQ0142,780.27,47.7,3.42,2,주의
2024-12,EQ0145,515.37,57.3,2.27,0,정상
2024-12,EQ0147,214.41,44.2,4.88,0,정상
2024-12,EQ0148,649.64,29.8,4.98,0,주의
2024-12,EQ0151,264.8,50.5,4.71,0,정상
2024-12,EQ0152,233.41,24.4,8.94,4,주의
2024-12,EQ0155,434.87,31.4,5.83,1,정상
2024-12,EQ0157,613.75,22.9,9.23,4,정상
2024-12,EQ0158,622.5,20.1,6.83,4,정상
2024-12,EQ0159,653.0,54.9,3.46,1,주의
2024-12,EQ0160,384.99,48.8,4.01,2,주의
2024-12,EQ0164,380.39,54.9,5.09,4,주의
2024-12,EQ0167,334.59,40.5,9.6,2,주의
2024-12,EQ0169,593.85,47.9,9.78,2,주의
2024-12,EQ0176,478.39,26.3,9.9,0,주의
2024-12,EQ0177,607.47,58.8,3.59,2,정상
2024-12,EQ0178,677.63,45.7,1.77,3,정상
2024-12,EQ0180,230.84,44.2,2.87,1,정상
2024-12,EQ0181,794.14,39.1,2.49,2,정상
2024-12,EQ0182,747.59,44.7,9.48,1,정상
2024-12,EQ0184,472.16,34.3,8.38,1,정상
2024-12,EQ0185,729.26,48.3,2.36,1,정상
2024-12,EQ0188,341.08,37.2,3.1,4,정상
2024-12,EQ0190,558.28,26.9,6.86,2,정상
2024-12,EQ0191,769.58,47.1,6.31,2,정상
2024-12,EQ0195,757.9,44.3,3.02,2,정상
2024-12,EQ0196,514.8,44.2,7.38,4,주의
2024-12,EQ0197,269.51,29.0,9.96,0,정상
2024-12,EQ0199,647.64,35.6,4.67,1,정상
2024-12,EQ0200,267.72,28.0,6.06,3,정상
2024-12,EQ0201,534.64,48.1,4.5,0,정상
2024-12,EQ0202,714.06,27.4,2.42,3,정상
2024-12,EQ0204,233.22,48.0,6.22,4,정상
2024-12,EQ0205,273.15,37.0,1.7,1,정상
2024-12,EQ0210,430.88,31.6,6.66,2,정상
2024-12,EQ0211,646.28,44.8,2.08,2,경고
2024-12,EQ0212,352.02,49.3,3.48,1,정상
2024-12,EQ0216,581.71,44.9,2.3,3,주의
2024-12,EQ0217,357.45,52.9,3.97,2,정상
2024-12,EQ0219,481.74,32.2,3.79,4,정상
2024-12,EQ0223,479.34,21.2,6.34,3,정상
2024-12,EQ0224,702.78,45.8,7.6,2,주의
2024-12,EQ0226,380.73,31.4,7.24,3,정상
2024-12,EQ0228,475.23,36.7,7.76,0,주의
2024-12,EQ0231,240.31,29.5,9.47,4,경고
2024-12,EQ0234,720.51,49.6,7.48,0,경고
2024-12,EQ0235,680.39,40.3,5.28,4,정상
2024-12,EQ0236,226.72,35.5,4.71,3,정상
2024-12,EQ0240,735.75,59.3,6.44,0,정상
2024-12,EQ0242,352.7,26.7,8.24,3,주의
2024-12,EQ0243,617.11,58.6,7.07,2,정상
2024-12,EQ0245,446.91,30.1,1.74,0,주의
2024-12,EQ0246,789.17,27.8,5.13,0,경고
2024-12,EQ0253,270.22,21.3,4.74,2,정상
2024-12,EQ0255,399.76,40.2,5.31,0,정상
2024-12,EQ0256,523.93,49.3,8.21,3,주의
2024-12,EQ0259,602.26,25.8,1.58,4,정상
2024-12,EQ0261,533.35,46.9,2.47,3,주의
2024-12,EQ0262,783.81,55.3,4.65,0,주의
2024-12,EQ0264,485.72,46.1,3.37,3,주의
2024-12,EQ0265,684.16,35.2,1.56,2,정상
2024-12,EQ0267,785.3,48.2,1.64,4,정상
2024-12,EQ0268,486.85,52.1,4.54,0,정상
2024-12,EQ0270,683.96,53.9,3.21,1,정상
2024-12,EQ0272,580.37,48.9,3.37,4,정상
2024-12,EQ0274,347.49,35.4,2.96,4,정상
2024-12,EQ0276,744.03,51.4,1.81,2,주의
2024-12,EQ0277,489.66,39.3,6.75,4,주의
2024-12,EQ0278,697.36,44.0,4.24,1,정상
2024-12,EQ0279,426.24,29.8,3.86,3,정상
2024-12,EQ0283,389.16,26.7,2.4,4,정상
2024-12,EQ0285,233.44,30.0,2.27,2,주의
2024-12,EQ0287,440.81,36.7,5.28,4,주의
2024-12,EQ0288,240.31,27.8,2.56,4,주의
2024-12,EQ0290,674.81,43.1,7.32,3,정상
2024-12,EQ0291,607.97,40.1,4.91,4,주의
2024-12,EQ0292,696.4,46.9,5.02,4,주의
2024-12,EQ0295,398.69,39.6,1.83,1,주의
2024-12,EQ0296,325.93,26.4,1.89,0,정상
2024-12,EQ0297,780.27,45.5,6.93,1,정상
2024-12,EQ0299,503.74,44.1,1.44,0,주의
2024-12,EQ0300,510.35,58.2,9.65,1,정상
2025-01,EQ0001,746.31,38.8,8.56,2,정상
2025-01,EQ0005,784.03,51.9,10.0,0,정상
2025-01,EQ0006,711.08,57.4,5.63,3,정상
2025-01,EQ0009,441.48,59.4,4.66,2,정상
2025-01,EQ0010,687.97,50.9,6.95,2,정상
2025-01,EQ0016,495.17,20.9,5.74,1,경고
2025-01,EQ0018,721.85,51.1,5.69,4,정상
2025-01,EQ0019,597.06,46.9,8.24,2,경고
2025-01,EQ0020,459.35,58.6,1.61,3,정상
2025-01,EQ0021,574.14,51.6,3.25,1,정상
2025-01,EQ0023,707.35,40.8,9.28,0,정상
2025-01,EQ0025,440.55,48.7,3.66,1,정상
2025-01,EQ0027,578.01,47.2,2.15,2,정상
2025-01,EQ0028,667.0,43.3,7.09,4,경고
2025-01,EQ0029,463.58,31.4,6.68,1,정상
2025-01,EQ0032,776.83,50.2,5.68,2,정상
2025-01,EQ0033,221.94,32.4,7.88,2,정상
2025-01,EQ0034,412.08,55.8,5.91,3,정상
2025-01,EQ0036,795.61,40.2,4.62,0,경고
2025-01,EQ0039,310.02,42.9,9.88,0,정상
2025-01,EQ0040,525.31,44.7,7.92,2,주의
2025-01,EQ0041,459.1,50.3,8.3,2,정상
