기기ID,점검일자,점검항목,측정값,측정단위,점검결과,담당자,비고
EQ0190,2023-07-18,압력검사,25.63,°C,정상,이영희,윤활유 추가
EQ0190,2023-07-26,외관검사,74.13,dB,주의,박준호,윤활유 추가
EQ0190,2023-08-16,압력검사,66.29,dB,정상,박준호,청소완료
EQ0190,2023-08-26,외관검사,62.36,bar,정상,최민준,부품교체필요
EQ0190,2023-09-07,온도측정,87.07,MΩ,주의,정수현,윤활유 추가
EQ0190,2023-11-30,유량측정,25.29,L/min,주의,정수현,부품교체필요
EQ0190,2023-12-21,소음진동,92.03,°C,정상,최민준,부품교체필요
EQ0190,2024-01-19,온도측정,15.98,bar,정상,박준호,청소완료
EQ0190,2024-02-02,온도측정,18.91,L/min,정상,김철수,청소완료
EQ0190,2024-02-09,소음진동,79.58,MΩ,정상,최민준,조정완료
EQ0190,2024-02-09,외관검사,57.66,°C,정상,최민준,부품교체필요
EQ0191,2023-01-13,소음진동,57.89,A,주의,정수현,
EQ0191,2023-06-21,압력검사,49.06,MΩ,정상,이영희,윤활유 추가
EQ0191,2023-08-22,절연저항,21.2,L/min,정상,김철수,윤활유 추가
EQ0191,2023-09-02,압력검사,58.33,dB,정상,최민준,부품교체필요
EQ0191,2024-01-17,압력검사,76.08,bar,정상,정수현,조정완료
EQ0191,2024-05-26,소음진동,64.97,°C,경고,박준호,청소완료
EQ0192,2023-03-30,외관검사,27.08,L/min,정상,이영희,부품교체필요
EQ0192,2023-05-14,압력검사,48.91,dB,주의,박준호,부품교체필요
EQ0192,2023-06-05,온도측정,34.99,A,정상,이영희,청소완료
EQ0192,2023-06-15,전류측정,84.24,dB,정상,박준호,청소완료
EQ0192,2023-11-06,절연저항,47.95,L/min,불량,박준호,윤활유 추가
EQ0192,2023-11-14,절연저항,61.55,dB,경고,정수현,조정완료
EQ0192,2024-01-09,절연저항,68.51,MΩ,경고,이영희,윤활유 추가
EQ0192,2024-03-23,전류측정,61.19,MΩ,정상,최민준,부품교체필요
EQ0192,2024-04-09,온도측정,76.83,°C,정상,김철수,청소완료
EQ0192,2024-06-01,소음진동,78.54,L/min,정상,이영희,부품교체필요
EQ0193,2023-03-17,전류측정,18.53,MΩ,경고,최민준,
EQ0193,2023-04-22,외관검사,34.54,L/min,정상,박준호,부품교체필요
EQ0193,2023-06-17,외관검사,34.47,L/min,불량,김철수,
EQ0193,2023-09-21,절연저항,39.29,dB,주의,박준호,윤활유 추가
EQ0193,2023-10-29,절연저항,40.46,dB,주의,박준호,조정완료
EQ0193,2023-12-05,온도측정,76.48,L/min,불량,최민준,부품교체필요
EQ0194,2023-03-19,압력검사,96.12,bar,정상,박준호,
EQ0194,2023-08-09,온도측정,11.8,bar,정상,정수현,조정완료
EQ0194,2023-09-26,절연저항,86.86,A,정상,김철수,부품교체필요
EQ0194,2023-10-18,절연저항,54.4,°C,정상,정수현,윤활유 추가
EQ0194,2023-11-08,절연저항,58.28,bar,정상,최민준,청소완료
EQ0194,2024-02-22,소음진동,95.04,A,정상,이영희,부품교체필요
EQ0194,2024-05-02,소음진동,87.67,bar,경고,정수현,조정완료
EQ0194,2024-05-03,압력검사,92.04,dB,정상,김철수,
EQ0194,2024-05-30,외관검사,55.01,A,정상,김철수,조정완료
EQ0194,2024-06-01,압력검사,32.29,°C,정상,김철수,
EQ0194,2024-06-27,외관검사,22.39,dB,경고,박준호,부품교체필요
EQ0194,2024-07-07,외관검사,70.64,dB,정상,최민준,부품교체필요
EQ0195,2023-03-05,소음진동,17.15,A,정상,박준호,조정완료
EQ0195,2023-06-07,소음진동,33.48,A,경고,김철수,
EQ0195,2023-06-21,소음진동,84.16,bar,정상,김철수,청소완료
EQ0195,2023-10-06,소음진동,83.18,A,주의,이영희,부품교체필요
EQ0195,2023-10-19,전류측정,51.34,L/min,정상,김철수,청소완료
EQ0195,2023-11-04,유량측정,26.66,A,정상,이영희,부품교체필요
EQ0195,2023-12-17,전류측정,46.41,°C,경고,최민준,윤활유 추가
EQ0195,2024-01-03,절연저항,10.23,bar,정상,이영희,청소완료
EQ0195,2024-01-28,소음진동,79.34,°C,정상,최민준,청소완료
EQ0195,2024-02-08,압력검사,99.76,A,정상,박준호,부품교체필요
EQ0195,2024-03-04,유량측정,88.58,L/min,정상,정수현,조정완료
EQ0195,2024-05-28,전류측정,60.03,°C,정상,김철수,
EQ0196,2023-03-07,온도측정,72.1,A,정상,이영희,조정완료
EQ0196,2023-08-24,소음진동,28.45,MΩ,정상,김철수,조정완료
EQ0196,2023-09-06,압력검사,55.99,bar,경고,박준호,조정완료
EQ0196,2023-11-30,전류측정,84.83,bar,정상,최민준,청소완료
EQ0196,2024-04-13,소음진동,29.35,bar,정상,정수현,조정완료
EQ0196,2024-04-13,절연저항,28.21,bar,정상,이영희,
EQ0196,2024-06-30,소음진동,77.3,A,정상,정수현,부품교체필요
EQ0197,2023-02-05,온도측정,27.49,L/min,주의,김철수,윤활유 추가
EQ0197,2023-03-07,소음진동,93.71,L/min,정상,최민준,부품교체필요
EQ0197,2023-06-05,유량측정,61.5,dB,경고,박준호,부품교체필요
EQ0197,2023-06-26,유량측정,80.63,bar,경고,박준호,부품교체필요
EQ0197,2023-07-03,전류측정,55.51,A,정상,이영희,조정완료
EQ0197,2023-08-14,유량측정,85.91,°C,정상,박준호,조정완료
EQ0197,2023-11-22,절연저항,62.17,°C,불량,박준호,윤활유 추가
EQ0197,2023-11-25,전류측정,49.98,dB,정상,정수현,
EQ0197,2024-02-19,유량측정,44.99,dB,정상,정수현,조정완료
EQ0197,2024-02-28,온도측정,12.47,MΩ,정상,정수현,
EQ0197,2024-05-05,압력검사,47.86,MΩ,정상,최민준,
EQ0198,2023-04-21,압력검사,85.08,dB,정상,이영희,부품교체필요
EQ0198,2023-06-25,소음진동,70.38,L/min,정상,최민준,윤활유 추가
EQ0198,2024-01-06,외관검사,69.55,dB,정상,정수현,
EQ0198,2024-03-31,온도측정,96.96,L/min,정상,박준호,부품교체필요
EQ0198,2024-05-25,소음진동,98.57,MΩ,정상,이영희,윤활유 추가
EQ0198,2024-07-29,유량측정,38.6,MΩ,경고,최민준,
EQ0199,2023-02-15,온도측정,41.33,bar,정상,이영희,
EQ0199,2023-03-19,소음진동,42.3,L/min,경고,김철수,윤활유 추가
EQ0199,2023-03-20,절연저항,82.26,bar,정상,정수현,윤활유 추가
EQ0199,2023-06-05,소음진동,15.75,bar,주의,정수현,부품교체필요
EQ0199,2023-09-08,온도측정,99.57,MΩ,정상,정수현,부품교체필요
EQ0199,2023-09-29,온도측정,65.1,A,정상,최민준,윤활유 추가
EQ0199,2023-12-30,온도측정,83.26,°C,정상,최민준,윤활유 추가
EQ0200,2023-01-23,절연저항,31.15,MΩ,불량,김철수,
EQ0200,2023-04-28,절연저항,59.95,L/min,정상,이영희,윤활유 추가
EQ0200,2023-05-03,소음진동,86.06,MΩ,경고,이영희,청소완료
EQ0200,2023-05-23,압력검사,44.03,A,정상,박준호,
EQ0200,2023-07-01,외관검사,20.83,bar,경고,최민준,청소완료
EQ0200,2023-10-06,온도측정,86.76,°C,정상,최민준,부품교체필요
EQ0200,2023-10-21,외관검사,27.86,°C,경고,박준호,
EQ0200,2024-01-31,외관검사,19.89,°C,정상,최민준,
EQ0200,2024-03-18,압력검사,77.16,dB,정상,최민준,조정완료
EQ0200,2024-03-21,소음진동,40.38,A,정상,최민준,조정완료
EQ0200,2024-04-02,외관검사,60.4,°C,정상,정수현,청소완료
EQ0200,2024-04-02,온도측정,58.47,dB,정상,정수현,조정완료
EQ0200,2024-05-07,전류측정,50.87,A,정상,최민준,청소완료
EQ0200,2024-05-23,전류측정,73.45,A,정상,정수현,윤활유 추가
EQ0200,2024-06-03,압력검사,24.76,°C,정상,김철수,부품교체필요
EQ0201,2023-02-28,절연저항,38.53,A,주의,이영희,윤활유 추가
EQ0201,2023-05-10,온도측정,72.77,dB,주의,이영희,조정완료
EQ0201,2023-06-05,외관검사,78.67,MΩ,정상,이영희,윤활유 추가
EQ0201,2023-06-07,온도측정,23.62,L/min,정상,김철수,
EQ0201,2023-12-18,소음진동,22.86,bar,정상,최민준,청소완료
EQ0201,2024-01-17,외관검사,40.66,bar,정상,최민준,윤활유 추가
EQ0201,2024-04-20,외관검사,48.72,MΩ,정상,이영희,
EQ0201,2024-04-24,전류측정,29.72,MΩ,정상,김철수,
EQ0201,2024-07-11,소음진동,43.59,bar,정상,박준호,부품교체필요
EQ0201,2024-07-15,전류측정,45.07,bar,정상,이영희,
EQ0202,2023-05-15,압력검사,61.14,L/min,경고,박준호,청소완료
EQ0202,2023-06-12,외관검사,75.16,bar,정상,박준호,부품교체필요
EQ0202,2023-08-14,외관검사,43.82,dB,정상,정수현,조정완료
EQ0202,2023-08-18,외관검사,38.64,dB,정상,최민준,
EQ0202,2024-02-04,소음진동,51.82,bar,주의,정수현,
EQ0202,2024-03-02,소음진동,80.67,bar,정상,이영희,청소완료
EQ0202,2024-03-03,압력검사,75.71,A,정상,이영희,윤활유 추가
EQ0203,2023-03-30,압력검사,93.65,bar,정상,이영희,청소완료
EQ0203,2023-12-29,소음진동,40.43,L/min,주의,이영희,윤활유 추가
EQ0203,2024-01-09,절연저항,97.99,dB,경고,김철수,청소완료
EQ0203,2024-04-12,외관검사,78.6,L/min,정상,최민준,청소완료
EQ0203,2024-04-27,절연저항,11.23,MΩ,정상,김철수,
EQ0204,2023-02-27,압력검사,22.19,A,정상,정수현,윤활유 추가
EQ0204,2023-03-07,온도측정,25.7,MΩ,주의,최민준,부품교체필요
EQ0204,2023-06-17,온도측정,55.86,L/min,정상,박준호,조정완료
EQ0204,2023-08-09,소음진동,89.63,bar,정상,이영희,부품교체필요
EQ0204,2023-08-25,소음진동,20.92,MΩ,정상,최민준,조정완료
EQ0204,2023-11-05,유량측정,56.44,dB,정상,박준호,청소완료
EQ0204,2023-11-26,외관검사,18.66,A,정상,최민준,
EQ0204,2023-11-30,압력검사,34.43,A,정상,최민준,윤활유 추가
EQ0204,2023-12-14,압력검사,63.91,dB,정상,박준호,청소완료
EQ0204,2023-12-22,절연저항,83.51,L/min,정상,김철수,
EQ0204,2024-02-11,온도측정,84.84,A,정상,박준호,청소완료
EQ0204,2024-04-04,온도측정,98.24,dB,정상,박준호,조정완료
EQ0204,2024-04-04,온도측정,39.02,bar,정상,박준호,조정완료
EQ0205,2023-04-22,소음진동,96.68,°C,정상,박준호,부품교체필요
EQ0205,2023-08-04,압력검사,73.17,dB,정상,이영희,
EQ0205,2023-09-13,온도측정,87.05,A,주의,박준호,조정완료
EQ0205,2023-12-13,외관검사,93.79,dB,주의,박준호,윤활유 추가
EQ0205,2024-02-26,외관검사,28.42,MΩ,정상,정수현,
EQ0205,2024-07-09,절연저항,68.91,bar,주의,최민준,
EQ0205,2024-07-14,온도측정,57.22,MΩ,주의,정수현,조정완료
EQ0206,2023-02-10,온도측정,46.17,bar,정상,박준호,
EQ0206,2023-03-23,압력검사,23.57,A,경고,김철수,조정완료
EQ0206,2023-04-13,소음진동,26.51,A,정상,최민준,
EQ0206,2023-05-19,소음진동,32.18,dB,정상,정수현,조정완료
EQ0206,2023-07-16,소음진동,92.59,dB,정상,김철수,윤활유 추가
EQ0206,2023-10-03,외관검사,97.73,L/min,주의,김철수,부품교체필요
EQ0206,2023-10-11,전류측정,63.23,dB,정상,김철수,부품교체필요
EQ0206,2023-10-14,온도측정,17.81,°C,주의,정수현,
EQ0206,2024-02-03,온도측정,71.7,bar,정상,최민준,윤활유 추가
EQ0207,2023-02-02,전류측정,30.11,bar,정상,정수현,
EQ0207,2023-05-15,온도측정,85.74,MΩ,정상,정수현,윤활유 추가
EQ0207,2023-06-19,절연저항,32.03,°C,주의,최민준,조정완료
EQ0207,2023-07-08,온도측정,29.51,L/min,정상,이영희,
EQ0207,2023-10-29,소음진동,11.36,°C,정상,정수현,부품교체필요
EQ0207,2023-11-30,온도측정,11.74,dB,정상,정수현,조정완료
EQ0207,2023-12-11,소음진동,35.83,MΩ,정상,박준호,윤활유 추가
EQ0207,2023-12-29,절연저항,28.02,dB,정상,정수현,부품교체필요
EQ0207,2024-02-03,유량측정,16.53,A,정상,정수현,부품교체필요
EQ0207,2024-03-13,온도측정,82.21,A,정상,정수현,청소완료
EQ0207,2024-03-22,유량측정,78.38,A,정상,김철수,조정완료
EQ0207,2024-04-27,소음진동,84.8,dB,정상,김철수,부품교체필요
EQ0207,2024-06-18,압력검사,11.74,°C,정상,정수현,
EQ0207,2024-06-25,온도측정,64.51,dB,정상,김철수,윤활유 추가
EQ0207,2024-07-15,전류측정,28.15,°C,경고,정수현,
EQ0208,2023-05-10,전류측정,93.82,dB,주의,최민준,청소완료
EQ0208,2023-08-10,소음진동,26.82,L/min,주의,정수현,청소완료
EQ0208,2023-12-21,유량측정,39.34,L/min,정상,김철수,윤활유 추가
EQ0208,2024-01-26,압력검사,89.23,A,정상,김철수,조정완료
EQ0208,2024-07-15,전류측정,79.34,dB,경고,박준호,청소완료
EQ0209,2023-02-14,절연저항,16.43,A,불량,이영희,
EQ0209,2024-01-15,온도측정,64.25,L/min,정상,김철수,윤활유 추가
EQ0209,2024-01-25,전류측정,60.65,A,정상,박준호,조정완료
EQ0209,2024-02-01,외관검사,49.15,dB,정상,이영희,청소완료
EQ0209,2024-05-26,외관검사,47.81,L/min,정상,박준호,청소완료
EQ0210,2023-03-31,소음진동,51.49,MΩ,정상,박준호,청소완료
EQ0210,2023-05-14,유량측정,73.47,dB,정상,김철수,윤활유 추가
EQ0210,2023-05-25,소음진동,54.67,A,경고,김철수,부품교체필요
EQ0210,2023-06-28,소음진동,25.26,L/min,정상,김철수,윤활유 추가
EQ0210,2023-07-28,전류측정,69.12,L/min,주의,김철수,
EQ0210,2023-09-28,온도측정,70.1,A,주의,최민준,조정완료
EQ0210,2023-10-05,전류측정,31.32,MΩ,정상,최민준,윤활유 추가
EQ0210,2023-10-16,유량측정,78.8,MΩ,정상,김철수,청소완료
EQ0210,2023-10-20,압력검사,21.4,L/min,정상,박준호,
EQ0210,2023-11-24,소음진동,73.43,MΩ,정상,최민준,윤활유 추가
EQ0210,2024-02-19,온도측정,68.14,L/min,정상,이영희,
EQ0210,2024-04-16,전류측정,93.68,L/min,정상,박준호,
EQ0210,2024-04-18,전류측정,22.67,°C,정상,김철수,청소완료
EQ0210,2024-05-24,온도측정,15.41,dB,정상,박준호,
EQ0210,2024-05-30,온도측정,98.1,°C,정상,최민준,윤활유 추가
EQ0211,2023-02-08,외관검사,63.89,dB,정상,김철수,윤활유 추가
EQ0211,2023-04-21,온도측정,22.33,A,정상,김철수,윤활유 추가
EQ0211,2023-06-25,절연저항,49.0,A,정상,최민준,부품교체필요
EQ0211,2023-10-14,온도측정,38.36,MΩ,경고,박준호,부품교체필요
EQ0211,2024-02-01,외관검사,13.49,dB,불량,김철수,청소완료
EQ0211,2024-05-23,외관검사,46.96,A,정상,박준호,윤활유 추가
EQ0211,2024-05-26,유량측정,34.47,MΩ,정상,최민준,청소완료
EQ0212,2023-03-03,전류측정,56.19,L/min,정상,이영희,
EQ0212,2023-05-01,유량측정,48.01,bar,주의,김철수,
EQ0212,2023-09-01,전류측정,55.56,A,주의,김철수,
EQ0212,2023-11-18,압력검사,18.6,A,정상,김철수,윤활유 추가
EQ0212,2023-12-09,온도측정,95.4,A,정상,김철수,부품교체필요
EQ0212,2024-04-21,유량측정,83.54,L/min,정상,최민준,부품교체필요
EQ0212,2024-05-14,온도측정,12.49,°C,정상,이영희,부품교체필요
EQ0213,2023-03-06,압력검사,72.62,dB,주의,박준호,윤활유 추가
EQ0213,2023-03-15,압력검사,23.35,MΩ,불량,정수현,청소완료
EQ0213,2023-03-29,소음진동,23.53,dB,정상,정수현,청소완료
EQ0213,2023-04-26,절연저항,54.3,MΩ,정상,박준호,윤활유 추가
EQ0213,2023-07-21,전류측정,31.48,L/min,주의,김철수,부품교체필요
EQ0213,2023-12-01,소음진동,51.09,MΩ,정상,박준호,
EQ0213,2024-02-23,압력검사,62.38,L/min,경고,이영희,윤활유 추가
EQ0213,2024-04-22,전류측정,74.73,L/min,경고,최민준,부품교체필요
EQ0213,2024-05-12,압력검사,76.64,°C,경고,박준호,
EQ0213,2024-05-24,전류측정,87.39,°C,정상,박준호,부품교체필요
EQ0213,2024-07-22,절연저항,48.81,dB,정상,정수현,윤활유 추가
EQ0213,2024-08-05,온도측정,87.74,°C,정상,이영희,윤활유 추가
EQ0214,2023-02-01,압력검사,85.95,A,정상,정수현,
EQ0214,2023-02-18,온도측정,62.75,bar,정상,김철수,윤활유 추가
EQ0214,2023-03-31,압력검사,97.23,dB,정상,김철수,조정완료
EQ0214,2023-07-20,외관검사,35.91,A,정상,박준호,청소완료
EQ0214,2023-07-29,외관검사,17.09,MΩ,정상,최민준,
EQ0214,2023-12-28,절연저항,67.0,bar,정상,정수현,윤활유 추가
EQ0214,2024-02-12,압력검사,98.52,L/min,정상,김철수,
EQ0214,2024-02-20,전류측정,79.26,L/min,정상,정수현,윤활유 추가
EQ0214,2024-05-05,외관검사,69.36,L/min,경고,김철수,윤활유 추가
EQ0214,2024-05-14,압력검사,30.23,bar,정상,김철수,조정완료
EQ0214,2024-06-07,압력검사,54.29,dB,경고,최민준,윤활유 추가
EQ0214,2024-06-27,전류측정,10.95,L/min,정상,박준호,청소완료
EQ0214,2024-07-27,외관검사,63.42,L/min,정상,정수현,윤활유 추가
EQ0215,2023-04-20,압력검사,39.55,MΩ,정상,이영희,윤활유 추가
EQ0215,2023-05-13,전류측정,66.33,bar,정상,김철수,윤활유 추가
EQ0215,2023-07-03,압력검사,14.48,A,정상,정수현,
EQ0215,2023-11-02,소음진동,97.6,L/min,정상,김철수,부품교체필요
EQ0215,2023-11-14,전류측정,42.54,A,불량,김철수,
EQ0215,2023-11-24,소음진동,15.54,MΩ,정상,박준호,조정완료
EQ0215,2024-01-28,압력검사,45.16,dB,경고,최민준,부품교체필요
EQ0215,2024-02-23,소음진동,58.96,L/min,정상,이영희,조정완료
EQ0215,2024-04-18,전류측정,25.14,°C,정상,박준호,청소완료
EQ0215,2024-04-28,전류측정,85.28,dB,정상,정수현,윤활유 추가
EQ0215,2024-06-18,온도측정,98.79,°C,정상,김철수,
EQ0215,2024-06-26,온도측정,68.97,°C,주의,박준호,조정완료
EQ0215,2024-08-19,유량측정,27.55,°C,정상,이영희,조정완료
EQ0216,2023-02-13,절연저항,52.22,bar,정상,정수현,윤활유 추가
EQ0216,2023-03-18,압력검사,40.14,bar,정상,이영희,윤활유 추가
EQ0216,2023-04-19,외관검사,86.57,dB,정상,최민준,
EQ0216,2023-06-01,압력검사,86.38,dB,주의,이영희,부품교체필요
EQ0216,2023-07-26,유량측정,94.24,bar,정상,박준호,
EQ0216,2023-08-02,유량측정,41.94,MΩ,정상,정수현,부품교체필요
EQ0216,2023-10-31,절연저항,53.92,°C,정상,김철수,부품교체필요
EQ0216,2023-11-19,압력검사,94.45,bar,주의,정수현,청소완료
EQ0216,2024-01-31,온도측정,90.04,°C,정상,최민준,청소완료
EQ0216,2024-02-06,소음진동,53.37,MΩ,정상,이영희,조정완료
EQ0216,2024-02-17,절연저항,40.74,MΩ,정상,김철수,조정완료
EQ0216,2024-03-16,유량측정,63.34,dB,경고,박준호,윤활유 추가
EQ0216,2024-04-28,절연저항,77.91,A,정상,김철수,부품교체필요
EQ0216,2024-06-08,유량측정,84.37,A,주의,정수현,
EQ0216,2024-07-06,절연저항,30.8,dB,경고,최민준,
EQ0217,2023-01-31,압력검사,89.99,bar,정상,김철수,
EQ0217,2023-04-08,유량측정,72.8,L/min,정상,박준호,부품교체필요
EQ0217,2023-05-20,압력검사,79.99,MΩ,정상,박준호,청소완료
EQ0217,2023-09-02,소음진동,34.12,A,정상,이영희,조정완료
EQ0217,2023-11-11,압력검사,20.79,MΩ,주의,정수현,조정완료
EQ0217,2023-11-28,압력검사,34.59,dB,정상,최민준,
EQ0217,2024-02-25,전류측정,65.34,MΩ,정상,김철수,청소완료
EQ0217,2024-03-16,외관검사,34.46,A,정상,이영희,윤활유 추가
EQ0218,2023-02-17,소음진동,43.49,°C,경고,정수현,청소완료
